wc_id,type,parent_id,sku,meta,status,name
5928,variation,2940,52147-60122,52147-60122,publish,""
5929,variation,2940,52147-60212,52147-60212,publish,""
5930,variation,2940,52147-60213,52147-60213,publish,""
5931,variation,2940,52147-60222,52147-60222,publish,""
5932,variation,2940,52147-60223,52147-60223,publish,""
5933,variation,2940,52149,52149,publish,""
5934,variation,2940,52149-60110,52149-60110,publish,""
5935,variation,2940,52149-60112,52149-60112,publish,""
5936,variation,2940,52149-60122,52149-60122,publish,""
5937,variation,2940,52149-60212,52149-60212,publish,""
5938,variation,2940,52149-60213,52149-60213,publish,""
5939,variation,2940,52149-60222,52149-60222,publish,""
5940,variation,2940,52149-60223,52149-60223,publish,""
5941,variation,2940,52153,52153,publish,""
5942,variation,2940,52153-60110,52153-60110,publish,""
5943,variation,2940,52153-60112,52153-60112,publish,""
5944,variation,2940,52153-60122,52153-60122,publish,""
5945,variation,2940,52153-60212,52153-60212,publish,""
5946,variation,2940,52153-60213,52153-60213,publish,""
5947,variation,2940,52153-60222,52153-60222,publish,""
5948,variation,2940,52153-60223,52153-60223,publish,""
5949,variation,2940,52155,52155,publish,""
5950,variation,2940,52155-60110,52155-60110,publish,""
5951,variation,2940,52155-60112,52155-60112,publish,""
5952,variation,2940,52155-60122,52155-60122,publish,""
5953,variation,2940,52155-60212,52155-60212,publish,""
5954,variation,2940,52155-60213,52155-60213,publish,""
5955,variation,2940,52155-60222,52155-60222,publish,""
5956,variation,2940,52155-60223,52155-60223,publish,""
5957,variation,2940,52157,52157,publish,""
5958,variation,2940,52157-60110,52157-60110,publish,""
5959,variation,2940,52157-60112,52157-60112,publish,""
5960,variation,2940,52157-60122,52157-60122,publish,""
5961,variation,2940,52157-60212,52157-60212,publish,""
5962,variation,2940,52157-60213,52157-60213,publish,""
5963,variation,2940,52157-60222,52157-60222,publish,""
5964,variation,2940,52157-60223,52157-60223,publish,""
5965,variation,2940,52159,52159,publish,""
5966,variation,2940,52159-60110,52159-60110,publish,""
5967,variation,2940,52159-60112,52159-60112,publish,""
5968,variation,2940,52159-60122,52159-60122,publish,""
5969,variation,2940,52159-60212,52159-60212,publish,""
5970,variation,2940,52159-60213,52159-60213,publish,""
5971,variation,2940,52159-60222,52159-60222,publish,""
5972,variation,2940,52159-60223,52159-60223,publish,""
5973,variation,2940,52161,52161,publish,""
5974,variation,2940,52161-60110,52161-60110,publish,""
5975,variation,2940,52161-60112,52161-60112,publish,""
5976,variation,2940,52161-60122,52161-60122,publish,""
5977,variation,2940,52161-60212,52161-60212,publish,""
5978,variation,2940,52161-60213,52161-60213,publish,""
5979,variation,2940,52161-60222,52161-60222,publish,""
5980,variation,2940,52161-60223,52161-60223,publish,""
5981,variation,2940,52163,52163,publish,""
5982,variation,2940,52163-60110,52163-60110,publish,""
5983,variation,2940,52163-60112,52163-60112,publish,""
5984,variation,2940,52163-60122,52163-60122,publish,""
5985,variation,2940,52163-60212,52163-60212,publish,""
5986,variation,2940,52163-60213,52163-60213,publish,""
5987,variation,2940,52163-60222,52163-60222,publish,""
5988,variation,2940,52163-60223,52163-60223,publish,""
5989,variation,2940,52198,52198,publish,""
5990,variation,2940,52198-60110,52198-60110,publish,""
5991,variation,2940,52198-60112,52198-60112,publish,""
5992,variation,2940,52198-60122,52198-60122,publish,""
5993,variation,2940,52198-60212,52198-60212,publish,""
5994,variation,2940,52198-60213,52198-60213,publish,""
5995,variation,2940,52198-60222,52198-60222,publish,""
5996,variation,2940,52198-60223,52198-60223,publish,""
5997,variation,2940,52201,52201,publish,""
5998,variation,1959,11650,11650,publish,""
5999,variation,1959,11650-60110,11650-60110,publish,""
6000,variation,1959,11650-60112,11650-60112,publish,""
6001,variation,1959,11650-60122,11650-60122,publish,""
6002,variation,1959,11650-60212,11650-60212,publish,""
6003,variation,1959,11650-60213,11650-60213,publish,""
6004,variation,1959,11650-60222,11650-60222,publish,""
6005,variation,1959,11650-60223,11650-60223,publish,""
6006,variation,1969,11897-60110,11897-60110,publish,""
6007,variation,1969,11897-60112,11897-60112,publish,""
6008,variation,1969,11897-60122,11897-60122,publish,""
6009,variation,1969,11897-60212,11897-60212,publish,""
6010,variation,1969,11897-60213,11897-60213,publish,""
6011,variation,1969,11897-60222,11897-60222,publish,""
6012,variation,1969,11897-60223,11897-60223,publish,""
6013,variation,1969,11898-60110,11898-60110,publish,""
6014,variation,1969,11898-60112,11898-60112,publish,""
6015,variation,1969,11898-60122,11898-60122,publish,""
6016,variation,1969,11898-60212,11898-60212,publish,""
6017,variation,1969,11898-60213,11898-60213,publish,""
6018,variation,1969,11898-60222,11898-60222,publish,""
6019,variation,1969,11898-60223,11898-60223,publish,""
6020,variation,1969,11897,11897,publish,""
6021,variation,1969,11898,11898,publish,""
6022,variation,1993,11187EN,11187EN,publish,""
6023,variation,1993,11187EN-60110,11187EN-60110,publish,""
6024,variation,1993,11187EN-60112,11187EN-60112,publish,""
6025,variation,1993,11187EN-60122,11187EN-60122,publish,""
6026,variation,1993,11187EN-60212,11187EN-60212,publish,""
6027,variation,1993,11187EN-60213,11187EN-60213,publish,""
6028,variation,1993,11187EN-60222,11187EN-60222,publish,""
6029,variation,1993,11187EN-60223,11187EN-60223,publish,""
6030,variation,1993,11661-DE-60110,11661-DE-60110,publish,""
6031,variation,1950,11996-60110,11996-60110,publish,""
6032,variation,1950,11996-60112,11996-60112,publish,""
6033,variation,1950,11996-60122,11996-60122,publish,""
6034,variation,1950,11996-60212,11996-60212,publish,""
6035,variation,1950,11996-60213,11996-60213,publish,""
6036,variation,1950,11996-60222,11996-60222,publish,""
6037,variation,1950,11996-60223,11996-60223,publish,""
6038,variation,1950,11996,11996,publish,""
6039,variation,2952,52202-60110,52202-60110,publish,""
6040,variation,2952,52202-60112,52202-60112,publish,""
6041,variation,2952,52202-60122,52202-60122,publish,""
6042,variation,2952,52202-60212,52202-60212,publish,""
6043,variation,2952,52202-60213,52202-60213,publish,""
6044,variation,2952,52202-60222,52202-60222,publish,""
6045,variation,2952,52202-60223,52202-60223,publish,""
6046,variation,2952,52203-60110,52203-60110,publish,""
6047,variation,2952,52203-60112,52203-60112,publish,""
6048,variation,2952,52203-60122,52203-60122,publish,""
6049,variation,2952,52203-60212,52203-60212,publish,""
6050,variation,2952,52203-60213,52203-60213,publish,""
6051,variation,2952,52203-60222,52203-60222,publish,""
6052,variation,2952,52203-60223,52203-60223,publish,""
6053,variation,2952,52104,52104,publish,""
6054,variation,2952,52104-60110,52104-60110,publish,""
6055,variation,2952,52104-60112,52104-60112,publish,""
6056,variation,2952,52104-60122,52104-60122,publish,""
6057,variation,2952,52104-60212,52104-60212,publish,""
6058,variation,2952,52104-60213,52104-60213,publish,""
6059,variation,2952,52104-60222,52104-60222,publish,""
6060,variation,2952,52104-60223,52104-60223,publish,""
6061,variation,2952,52146,52146,publish,""
6062,variation,2952,52146-60110,52146-60110,publish,""
6063,variation,2952,52146-60112,52146-60112,publish,""
6064,variation,2952,52146-60122,52146-60122,publish,""
6065,variation,2952,52146-60212,52146-60212,publish,""
6066,variation,2952,52146-60213,52146-60213,publish,""
6067,variation,2952,52146-60222,52146-60222,publish,""
6068,variation,2952,52146-60223,52146-60223,publish,""
6069,variation,2952,52148,52148,publish,""
6070,variation,2952,52148-60110,52148-60110,publish,""
6071,variation,2952,52148-60112,52148-60112,publish,""
6072,variation,2952,52148-60122,52148-60122,publish,""
6073,variation,2952,52148-60212,52148-60212,publish,""
6074,variation,2952,52148-60213,52148-60213,publish,""
6075,variation,2952,52148-60222,52148-60222,publish,""
6076,variation,2952,52148-60223,52148-60223,publish,""
6077,variation,2952,52150,52150,publish,""
6078,variation,2952,52150-60110,52150-60110,publish,""
6079,variation,2952,52150-60112,52150-60112,publish,""
6080,variation,2952,52150-60122,52150-60122,publish,""
6081,variation,2952,52150-60212,52150-60212,publish,""
6082,variation,2952,52150-60213,52150-60213,publish,""
6083,variation,2952,52150-60222,52150-60222,publish,""
6084,variation,2952,52150-60223,52150-60223,publish,""
6085,variation,2952,52152,52152,publish,""
6086,variation,2952,52152-60110,52152-60110,publish,""
6087,variation,2952,52152-60112,52152-60112,publish,""
6088,variation,2952,52152-60122,52152-60122,publish,""
6089,variation,2952,52152-60212,52152-60212,publish,""
6090,variation,2952,52152-60213,52152-60213,publish,""
6091,variation,2952,52152-60222,52152-60222,publish,""
6092,variation,2952,52152-60223,52152-60223,publish,""
6093,variation,2952,52154,52154,publish,""
6094,variation,2952,52154-60110,52154-60110,publish,""
6095,variation,2952,52154-60112,52154-60112,publish,""
6096,variation,2952,52154-60122,52154-60122,publish,""
6097,variation,2952,52154-60212,52154-60212,publish,""
6098,variation,2952,52154-60213,52154-60213,publish,""
6099,variation,2952,52154-60222,52154-60222,publish,""
6100,variation,2952,52154-60223,52154-60223,publish,""
6101,variation,2952,52156,52156,publish,""
6102,variation,2952,52156-60110,52156-60110,publish,""
6103,variation,2952,52156-60112,52156-60112,publish,""
6104,variation,2952,52156-60122,52156-60122,publish,""
6105,variation,2952,52156-60212,52156-60212,publish,""
6106,variation,2952,52156-60213,52156-60213,publish,""
6107,variation,2952,52156-60222,52156-60222,publish,""
6108,variation,2952,52156-60223,52156-60223,publish,""
6109,variation,2952,52158,52158,publish,""
6110,variation,2952,52158-60110,52158-60110,publish,""
6111,variation,2952,52158-60112,52158-60112,publish,""
6112,variation,2952,52158-60122,52158-60122,publish,""
6113,variation,2952,52158-60212,52158-60212,publish,""
6114,variation,2952,52158-60213,52158-60213,publish,""
6115,variation,2952,52158-60222,52158-60222,publish,""
6116,variation,2952,52158-60223,52158-60223,publish,""
6117,variation,2952,52160,52160,publish,""
6118,variation,2952,52160-60110,52160-60110,publish,""
6119,variation,2952,52160-60112,52160-60112,publish,""
6120,variation,2952,52160-60122,52160-60122,publish,""
6121,variation,2952,52160-60212,52160-60212,publish,""
6122,variation,2952,52160-60213,52160-60213,publish,""
6123,variation,2952,52160-60222,52160-60222,publish,""
6124,variation,2952,52160-60223,52160-60223,publish,""
6125,variation,2952,52162,52162,publish,""
6126,variation,2952,52162-60110,52162-60110,publish,""
6127,variation,2952,52162-60112,52162-60112,publish,""
6128,variation,2952,52162-60122,52162-60122,publish,""
6129,variation,2952,52162-60212,52162-60212,publish,""
6130,variation,2952,52162-60213,52162-60213,publish,""
6131,variation,2952,52162-60222,52162-60222,publish,""
6132,variation,2952,52162-60223,52162-60223,publish,""
6133,variation,2952,52164,52164,publish,""
6134,variation,2952,52164-60110,52164-60110,publish,""
6135,variation,2952,52164-60112,52164-60112,publish,""
6136,variation,2952,52164-60122,52164-60122,publish,""
6137,variation,2952,52164-60212,52164-60212,publish,""
6138,variation,2952,52164-60213,52164-60213,publish,""
6139,variation,2952,52164-60222,52164-60222,publish,""
6140,variation,2952,52164-60223,52164-60223,publish,""
6141,variation,2952,52165,52165,publish,""
6142,variation,2952,52165-60110,52165-60110,publish,""
6143,variation,2952,52165-60112,52165-60112,publish,""
6144,variation,2952,52165-60122,52165-60122,publish,""
6145,variation,2952,52165-60212,52165-60212,publish,""
6146,variation,2952,52165-60213,52165-60213,publish,""
6147,variation,2952,52165-60222,52165-60222,publish,""
6148,variation,2952,52165-60223,52165-60223,publish,""
6149,variation,2952,52202,52202,publish,""
6150,variation,2952,52203,52203,publish,""
6152,variation,3683,PP-AEDT2-100-R,PP-AEDT2-100-R,private,"PRESTAN AED Trainer PLUS Remote Control"
6153,variation,3762,PP-AEDT2-121-KIT,PP-AEDT2-121-KIT,publish,""
6154,variation,3762,PP-AEDT2-130-KIT,PP-AEDT2-130-KIT,publish,""
6155,variation,3762,PP-AEDT2-133-KIT,PP-AEDT2-133-KIT,publish,""
6156,variation,3762,PP-AEDT2-135-KIT,PP-AEDT2-135-KIT,publish,""
6157,variation,3762,PP-AEDT2-136-KIT,PP-AEDT2-136-KIT,publish,""
6158,variation,3762,PP-AEDT2-137-KIT,PP-AEDT2-137-KIT,publish,""
6159,variation,3762,PP-AEDT2-138-KIT,PP-AEDT2-138-KIT,publish,""
6160,variation,3678,PP-APFS-50,PP-APFS-50,private,"Prestan Professional Pro+ manikin Face shields 50-pack"
6161,variation,3677,PP-UFS-50,PP-UFS-50,private,"PRESTAN Face Shields Ultralite 50x"
6162,variation,3677,PP-ULB-50,PP-ULB-50,publish,"PRESTAN Lung Bags Ultralite 50x"
6163,variation,3685,PP-UTPAD-1,PP-UTPAD-1,private,"PRESTAN AED UltraTrainer Training Pads (Single set)"
6164,variation,3685,PP-UTPAD-4,PP-UTPAD-4,publish,"PRESTAN AED UltraTrainer Training Pads (4-pack)"
6166,variation,6165,PP-AFS-50,PP-AFS-50,publish,"PRESTAN Face Shields Adult 50x"
6167,variation,6165,PP-ALB-50,PP-ALB-50,publish,"PRESTAN Lung Bags Adult 50x"
6169,variation,6168,PP-CFS-50,PP-CFS-50,publish,"PRESTAN Face Shields Child 50x"
6170,variation,6168,PP-CLB-50,PP-CLB-50,publish,"PRESTAN Lung Bags Child 50x"
6172,variation,6171,PP-IFS-50,PP-IFS-50,publish,"PRESTAN Face Shields Infant 50x"
6173,variation,6171,PP-ILB-50,PP-ILB-50,publish,"PRESTAN Lung Bags Infant 50x"
6175,variation,2829,21015,21011-DE,publish,""
6176,variation,3762,PP-AEDT2-401,PP-AEDT2-401,publish,""
6177,variation,3762,PP-AEDT2-402,PP-AEDT2-402,publish,""
6178,variation,3762,PP-AEDT2-403,PP-AEDT2-403,publish,""
6179,variation,3762,PP-AEDT2-404,PP-AEDT2-404,publish,""
6180,variation,3762,PP-AEDT2-406,PP-AEDT2-406,publish,""
6181,variation,3762,PP-AEDT2-407,PP-AEDT2-407,publish,""
6182,variation,3762,PP-AEDT2-408,PP-AEDT2-408,publish,""
6183,variation,3762,PP-AEDT2-410,PP-AEDT2-410,publish,""
6184,variation,3762,PP-AEDT2-411,PP-AEDT2-411,publish,""
6185,variation,3762,PP-AEDT2-412,PP-AEDT2-412,publish,""
6186,variation,3762,PP-AEDT2-414,PP-AEDT2-414,publish,""
6187,variation,3762,PP-AEDT2-415,PP-AEDT2-415,publish,""
6188,variation,3762,PP-AEDT2-416,PP-AEDT2-416,publish,""
6189,variation,3762,PP-AEDT2-418,PP-AEDT2-418,publish,""
6190,variation,3762,PP-AEDT2-420,PP-AEDT2-420,publish,""
6191,variation,3762,PP-AEDT2-421,PP-AEDT2-421,publish,""
6192,variation,3762,PP-AEDT2-430,PP-AEDT2-430,publish,""
6193,variation,3762,PP-AEDT2-433,PP-AEDT2-433,publish,""
6194,variation,3762,PP-AEDT2-435,PP-AEDT2-435,publish,""
6195,variation,3762,PP-AEDT2-436,PP-AEDT2-436,publish,""
6196,variation,3762,PP-AEDT2-437,PP-AEDT2-437,publish,""
6197,variation,3762,PP-AEDT2-438,PP-AEDT2-438,publish,""
6198,variation,3762,PP-AEDT2-KIT-101,PP-AEDT2-KIT-101,publish,""
6199,variation,3762,PP-AEDT2-KIT-102,PP-AEDT2-KIT-102,publish,""
6200,variation,3762,PP-AEDT2-KIT-103,PP-AEDT2-KIT-103,publish,""
6201,variation,3762,PP-AEDT2-KIT-104,PP-AEDT2-KIT-104,publish,""
6202,variation,3762,PP-AEDT2-KIT-106,PP-AEDT2-KIT-106,publish,""
6203,variation,3762,PP-AEDT2-KIT-107,PP-AEDT2-KIT-107,publish,""
6204,variation,3762,PP-AEDT2-KIT-108,PP-AEDT2-KIT-108,publish,""
6205,variation,3762,PP-AEDT2-KIT-110,PP-AEDT2-KIT-110,publish,""
6206,variation,3762,PP-AEDT2-KIT-111,PP-AEDT2-KIT-111,publish,""
6207,variation,3762,PP-AEDT2-KIT-112,PP-AEDT2-KIT-112,publish,""
6208,variation,3762,PP-AEDT2-KIT-114,PP-AEDT2-KIT-114,publish,""
6209,variation,3762,PP-AEDT2-KIT-115,PP-AEDT2-KIT-115,publish,""
6210,variation,3762,PP-AEDT2-KIT-116,PP-AEDT2-KIT-116,publish,""
6211,variation,3762,PP-AEDT2-KIT-118,PP-AEDT2-KIT-118,publish,""
6212,variation,3762,PP-AEDT2-KIT-120,PP-AEDT2-KIT-120,publish,""
6213,variation,3874,PP-AEDUT-401,PP-AEDUT-401,publish,""
6214,variation,3874,PP-AEDUT-402,PP-AEDUT-402,publish,""
6215,variation,3874,PP-AEDUT-403,PP-AEDUT-403,publish,""
6216,variation,3874,PP-AEDUT-404,PP-AEDUT-404,publish,""
6217,variation,3874,PP-AEDUT-406,PP-AEDUT-406,publish,""
6218,variation,3874,PP-AEDUT-407,PP-AEDUT-407,publish,""
6219,variation,3874,PP-AEDUT-408,PP-AEDUT-408,publish,""
6220,variation,3874,PP-AEDUT-410,PP-AEDUT-410,publish,""
6221,variation,3874,PP-AEDUT-411,PP-AEDUT-411,publish,""
6222,variation,3874,PP-AEDUT-412,PP-AEDUT-412,publish,""
6223,variation,3874,PP-AEDUT-414,PP-AEDUT-414,publish,""
6224,variation,3874,PP-AEDUT-415,PP-AEDUT-415,publish,""
6225,variation,3874,PP-AEDUT-416,PP-AEDUT-416,publish,""
6226,variation,3874,PP-AEDUT-418,PP-AEDUT-418,publish,""
6227,variation,3874,PP-AEDUT-420,PP-AEDUT-420,publish,""
6228,variation,3874,PP-AEDUT-421,PP-AEDUT-421,publish,""
6229,variation,3874,PP-AEDUT-430,PP-AEDUT-430,publish,""
6230,variation,3874,PP-AEDUT-433,PP-AEDUT-433,publish,""
6231,variation,3874,PP-AEDUT-435,PP-AEDUT-435,publish,""
6232,variation,3874,PP-AEDUT-436,PP-AEDUT-436,publish,""
6233,variation,3874,PP-AEDUT-437,PP-AEDUT-437,publish,""
6234,variation,3874,PP-AEDUT-438,PP-AEDUT-438,publish,""
6235,variation,3957,PP-AFM-2000-1-DS,PP-AFM-2000-1-DS,publish,""
6236,variation,3957,PP-AFM-2000-1-MS,PP-AFM-2000-1-MS,publish,""
6237,variation,3957,PP-AFM-2000-4-MS,PP-AFM-2000-4-MS,publish,""
6238,variation,3957,PP-AM-2000-4-DS,PP-AM-2000-4-DS,publish,""
6239,variation,3957,PP-AM-2000-4-MS,PP-AM-2000-4-MS,publish,""
6240,variation,3949,PP-AFM-100M-DS,PP-AFM-100M-DS,publish,""
6241,variation,3949,PP-AFM-100M-MS,PP-AFM-100M-MS,publish,""
6242,variation,3949,PP-AFM-400M-DS,PP-AFM-400M-DS,publish,""
6243,variation,3949,PP-AFM-400M-MS,PP-AFM-400M-MS,publish,""
6244,variation,3949,PP-AFM-400M-MSDS,PP-AFM-400M-MSDS,publish,""
6245,variation,3949,PP-AM-100M-DS,PP-AM-100M-DS,publish,""
6246,variation,3949,PP-AM-100M-MS,PP-AM-100M-MS,publish,""
6247,variation,3992,PP-CM-400M-DS,PP-CM-400M-DS,publish,""
6248,variation,3992,PP-CM-400M-MS,PP-CM-400M-MS,publish,""
6249,variation,3999,PP-CM-2000-4-MS,PP-CM-2000-4-MS,publish,""
6250,variation,4064,PP-FM-500M-DS,PP-FM-500M-DS,publish,""
6251,variation,4064,PP-FM-500M-MS,PP-FM-500M-MS,publish,""
6252,variation,4005,PP-IM-400M-DS,PP-IM-400M-DS,publish,""
6253,variation,4005,PP-IM-400M-MS,PP-IM-400M-MS,publish,""
6254,variation,4012,PP-IM-2000-4-MS,PP-IM-2000-4-MS,publish,""
6255,variation,4027,PP-ULM-1200M-DS,PP-ULM-1200M-DS,publish,""
6256,variation,4027,91103,PP-ULM-1200M-MS,publish,""
6257,variation,4027,PP-ULM-400M-MS,PP-ULM-400M-MS,publish,""
