4395,variation,1950,11988-60110,11988-60110
4396,variation,1950,11988-60112,11988-60112
4397,variation,1950,11988-60122,11988-60122
4398,variation,1950,11988-60212,11988-60212
4399,variation,1950,11988-60213,11988-60213
4400,variation,1950,11988-60222,11988-60222
4401,variation,1950,11988-60223,11988-60223
4402,variation,1959,11100,11100
4403,variation,1959,11100-60110,11100-60110
4404,variation,1959,11100-60112,11100-60112
4405,variation,1959,11100-60122,11100-60122
4406,variation,1959,11100-60212,11100-60212
4407,variation,1959,11100-60213,11100-60213
4408,variation,1959,11100-60222,11100-60222
4409,variation,1959,11100-60223,11100-60223
4410,variation,1959,11174,11174
4411,variation,1959,11174-60110,11174-60110
4412,variation,1959,11174-60112,11174-60112
4413,variation,1959,11174-60122,11174-60122
4414,variation,1959,11174-60212,11174-60212
4415,variation,1959,11174-60213,11174-60213
4416,variation,1959,11174-60222,11174-60222
4417,variation,1959,11174-60223,11174-60223
4418,variation,1959,11683-60110,11683-60110
4419,variation,1959,11683-60112,11683-60112
4420,variation,1959,11683-60122,11683-60122
4421,variation,1959,11683-60212,11683-60212
4422,variation,1959,11683-60213,11683-60213
4423,variation,1959,11683-60222,11683-60222
4424,variation,1959,11683-60223,11683-60223
4470,variation,2940,52120,52120
4471,variation,2940,52120-60110,52120-60110
4472,variation,2940,52120-60112,52120-60112
4473,variation,2940,52120-60122,52120-60122
4474,variation,2940,52120-60212,52120-60212
4475,variation,2940,52120-60213,52120-60213
4476,variation,2940,52120-60222,52120-60222
4477,variation,2940,52120-60223,52120-60223
4478,variation,2940,52112,52112
4479,variation,2940,52112-60110,52112-60110
4480,variation,2940,52112-60112,52112-60112
4481,variation,2940,52112-60122,52112-60122
4482,variation,2940,52112-60212,52112-60212
4483,variation,2940,52112-60213,52112-60213
4484,variation,2940,52112-60222,52112-60222
4485,variation,2940,52112-60223,52112-60223
4486,variation,2940,52122,52122
4487,variation,2940,52122-60110,52122-60110
4488,variation,2940,52122-60112,52122-60112
4489,variation,2940,52122-60122,52122-60122
4490,variation,2940,52122-60212,52122-60212
4491,variation,2940,52122-60213,52122-60213
4492,variation,2940,52122-60222,52122-60222
4493,variation,2940,52122-60223,52122-60223
4494,variation,2940,52124,52124
4495,variation,2940,52124-60110,52124-60110
4496,variation,2940,52124-60112,52124-60112
4497,variation,2940,52124-60122,52124-60122
4498,variation,2940,52124-60212,52124-60212
4499,variation,2940,52124-60213,52124-60213
4500,variation,2940,52124-60222,52124-60222
4501,variation,2940,52124-60223,52124-60223
4502,variation,2940,52115,52115
4503,variation,2940,52115-60110,52115-60110
4504,variation,2940,52115-60112,52115-60112
4505,variation,2940,52115-60122,52115-60122
4506,variation,2940,52115-60212,52115-60212
4507,variation,2940,52115-60213,52115-60213
4508,variation,2940,52115-60222,52115-60222
4509,variation,2940,52115-60223,52115-60223
4510,variation,2940,52117,52117
4511,variation,2940,52117-60110,52117-60110
4512,variation,2940,52117-60112,52117-60112
4513,variation,2940,52117-60122,52117-60122
4514,variation,2940,52117-60212,52117-60212
4515,variation,2940,52117-60213,52117-60213
4516,variation,2940,52117-60222,52117-60222
4517,variation,2940,52117-60223,52117-60223
4518,variation,2940,52118,52118
4519,variation,2940,52118-60110,52118-60110
4520,variation,2940,52118-60112,52118-60112
4521,variation,2940,52118-60122,52118-60122
4522,variation,2940,52118-60212,52118-60212
4523,variation,2940,52118-60213,52118-60213
4524,variation,2940,52118-60222,52118-60222
4525,variation,2940,52118-60223,52118-60223
4526,variation,2940,52116,52116
4527,variation,2940,52116-60110,52116-60110
4528,variation,2940,52116-60112,52116-60112
4529,variation,2940,52116-60122,52116-60122
4530,variation,2940,52116-60212,52116-60212
4531,variation,2940,52116-60213,52116-60213
4532,variation,2940,52116-60222,52116-60222
4533,variation,2940,52116-60223,52116-60223
4534,variation,2940,52102,52102
4535,variation,2940,52102-60110,52102-60110
4536,variation,2940,52102-60112,52102-60112
4537,variation,2940,52102-60122,52102-60122
4538,variation,2940,52102-60212,52102-60212
4539,variation,2940,52102-60213,52102-60213
4540,variation,2940,52102-60222,52102-60222
4541,variation,2940,52102-60223,52102-60223
4542,variation,2940,52113,52113
4543,variation,2940,52113-60110,52113-60110
4544,variation,2940,52113-60112,52113-60112
4545,variation,2940,52113-60122,52113-60122
4546,variation,2940,52113-60212,52113-60212
4547,variation,2940,52113-60213,52113-60213
4548,variation,2940,52113-60222,52113-60222
4549,variation,2940,52113-60223,52113-60223
4550,variation,2940,52114,52114
4551,variation,2940,52114-60110,52114-60110
4552,variation,2940,52114-60112,52114-60112
4553,variation,2940,52114-60122,52114-60122
4554,variation,2940,52114-60212,52114-60212
4555,variation,2940,52114-60213,52114-60213
4556,variation,2940,52114-60222,52114-60222
4557,variation,2940,52114-60223,52114-60223
4558,variation,2940,52101,52101
4559,variation,2940,52101-60110,52101-60110
4560,variation,2940,52101-60112,52101-60112
4561,variation,2940,52101-60122,52101-60122
4562,variation,2940,52101-60212,52101-60212
4563,variation,2940,52101-60213,52101-60213
4564,variation,2940,52101-60222,52101-60222
4565,variation,2940,52101-60223,52101-60223
4566,variation,2940,52103,52103
4567,variation,2940,52103-60110,52103-60110
4568,variation,2940,52103-60112,52103-60112
4569,variation,2940,52103-60122,52103-60122
4570,variation,2940,52103-60212,52103-60212
4571,variation,2940,52103-60213,52103-60213
4572,variation,2940,52103-60222,52103-60222
4573,variation,2940,52103-60223,52103-60223
4574,variation,2940,52106,52106
4575,variation,2940,52106-60110,52106-60110
4576,variation,2940,52106-60112,52106-60112
4577,variation,2940,52106-60122,52106-60122
4578,variation,2940,52106-60212,52106-60212
4579,variation,2940,52106-60213,52106-60213
4580,variation,2940,52106-60222,52106-60222
4581,variation,2940,52106-60223,52106-60223
4582,variation,2940,52135,52135
4583,variation,2940,52135-60110,52135-60110
4584,variation,2940,52135-60112,52135-60112
4585,variation,2940,52135-60122,52135-60122
4586,variation,2940,52135-60212,52135-60212
4587,variation,2940,52135-60213,52135-60213
4588,variation,2940,52135-60222,52135-60222
4589,variation,2940,52135-60223,52135-60223
4590,variation,2940,52131,52131
4591,variation,2940,52131-60110,52131-60110
4592,variation,2940,52131-60112,52131-60112
4593,variation,2940,52131-60122,52131-60122
4594,variation,2940,52131-60212,52131-60212
4595,variation,2940,52131-60213,52131-60213
4596,variation,2940,52131-60222,52131-60222
4597,variation,2940,52131-60223,52131-60223
4598,variation,2952,52119,52119
4599,variation,2952,52119-60110,52119-60110
4600,variation,2952,52119-60112,52119-60112
4601,variation,2952,52119-60122,52119-60122
4602,variation,2952,52119-60212,52119-60212
4603,variation,2952,52119-60213,52119-60213
4604,variation,2952,52119-60222,52119-60222
4605,variation,2952,52119-60223,52119-60223
4606,variation,2952,52111,52111
4607,variation,2952,52111-60110,52111-60110
4608,variation,2952,52111-60112,52111-60112
4609,variation,2952,52111-60122,52111-60122
4610,variation,2952,52111-60212,52111-60212
4611,variation,2952,52111-60213,52111-60213
4612,variation,2952,52111-60222,52111-60222
4613,variation,2952,52111-60223,52111-60223
4614,variation,2952,52121,52121
4615,variation,2952,52121-60110,52121-60110
4616,variation,2952,52121-60112,52121-60112
4617,variation,2952,52121-60122,52121-60122
4618,variation,2952,52121-60212,52121-60212
4619,variation,2952,52121-60213,52121-60213
4620,variation,2952,52121-60222,52121-60222
4621,variation,2952,52121-60223,52121-60223
4622,variation,2952,52123,52123
4623,variation,2952,52123-60110,52123-60110
4624,variation,2952,52123-60112,52123-60112
4625,variation,2952,52123-60122,52123-60122
4626,variation,2952,52123-60212,52123-60212
4627,variation,2952,52123-60213,52123-60213
4628,variation,2952,52123-60222,52123-60222
4629,variation,2952,52123-60223,52123-60223
4630,variation,2952,52105,52105
4631,variation,2952,52105-60110,52105-60110
4632,variation,2952,52105-60112,52105-60112
4633,variation,2952,52105-60122,52105-60122
4634,variation,2952,52105-60212,52105-60212
4635,variation,2952,52105-60213,52105-60213
4636,variation,2952,52105-60222,52105-60222
4637,variation,2952,52105-60223,52105-60223
4638,variation,2952,52126,52126
4639,variation,2952,52126-60110,52126-60110
4640,variation,2952,52126-60112,52126-60112
4641,variation,2952,52126-60122,52126-60122
4642,variation,2952,52126-60212,52126-60212
4643,variation,2952,52126-60213,52126-60213
4644,variation,2952,52126-60222,52126-60222
4645,variation,2952,52126-60223,52126-60223
4646,variation,2952,52130,52130
4647,variation,2952,52130-60110,52130-60110
4648,variation,2952,52130-60112,52130-60112
4649,variation,2952,52130-60122,52130-60122
4650,variation,2952,52130-60212,52130-60212
4651,variation,2952,52130-60213,52130-60213
4652,variation,2952,52130-60222,52130-60222
4653,variation,2952,52130-60223,52130-60223
4654,variation,2952,52128,52128
4655,variation,2952,52128-60110,52128-60110
4656,variation,2952,52128-60112,52128-60112
4657,variation,2952,52128-60122,52128-60122
4658,variation,2952,52128-60212,52128-60212
4659,variation,2952,52128-60213,52128-60213
4660,variation,2952,52128-60222,52128-60222
4661,variation,2952,52128-60223,52128-60223
4662,variation,2952,52125,52125
4663,variation,2952,52125-60110,52125-60110
4664,variation,2952,52125-60112,52125-60112
4665,variation,2952,52125-60122,52125-60122
4666,variation,2952,52125-60212,52125-60212
4667,variation,2952,52125-60213,52125-60213
4668,variation,2952,52125-60222,52125-60222
4669,variation,2952,52125-60223,52125-60223
4670,variation,2952,52110,52110
4671,variation,2952,52110-60110,52110-60110
4672,variation,2952,52110-60112,52110-60112
4673,variation,2952,52110-60122,52110-60122
4674,variation,2952,52110-60212,52110-60212
4675,variation,2952,52110-60213,52110-60213
4676,variation,2952,52110-60222,52110-60222
4677,variation,2952,52110-60223,52110-60223
4678,variation,2952,52109,52109
4679,variation,2952,52109-60110,52109-60110
4680,variation,2952,52109-60112,52109-60112
4681,variation,2952,52109-60122,52109-60122
4682,variation,2952,52109-60212,52109-60212
4683,variation,2952,52109-60213,52109-60213
4684,variation,2952,52109-60222,52109-60222
4685,variation,2952,52109-60223,52109-60223
4686,variation,2952,52127,52127
4687,variation,2952,52127-60110,52127-60110
4688,variation,2952,52127-60112,52127-60112
4689,variation,2952,52127-60122,52127-60122
4690,variation,2952,52127-60212,52127-60212
4691,variation,2952,52127-60213,52127-60213
4692,variation,2952,52127-60222,52127-60222
4693,variation,2952,52127-60223,52127-60223
4694,variation,2952,52129,52129
4695,variation,2952,52129-60110,52129-60110
4696,variation,2952,52129-60112,52129-60112
4697,variation,2952,52129-60122,52129-60122
4698,variation,2952,52129-60212,52129-60212
4699,variation,2952,52129-60213,52129-60213
4700,variation,2952,52129-60222,52129-60222
4701,variation,2952,52129-60223,52129-60223
4702,variation,2952,52107,52107
4703,variation,2952,52107-60110,52107-60110
4704,variation,2952,52107-60112,52107-60112
4705,variation,2952,52107-60122,52107-60122
4706,variation,2952,52107-60212,52107-60212
4707,variation,2952,52107-60213,52107-60213
4708,variation,2952,52107-60222,52107-60222
4709,variation,2952,52107-60223,52107-60223
4710,variation,2952,52136,52136
4711,variation,2952,52136-60110,52136-60110
4712,variation,2952,52136-60112,52136-60112
4713,variation,2952,52136-60122,52136-60122
4714,variation,2952,52136-60212,52136-60212
4715,variation,2952,52136-60213,52136-60213
4716,variation,2952,52136-60222,52136-60222
4717,variation,2952,52136-60223,52136-60223
4718,variation,2952,52132,52132
4719,variation,2952,52132-60110,52132-60110
4720,variation,2952,52132-60112,52132-60112
4721,variation,2952,52132-60122,52132-60122
4722,variation,2952,52132-60212,52132-60212
4723,variation,2952,52132-60213,52132-60213
4724,variation,2952,52132-60222,52132-60222
4725,variation,2952,52132-60223,52132-60223
5160,variation,5159,21013-DE,21013-DE
5161,variation,5159,21013-DE-60110,21013-DE-60110
5162,variation,5159,21013-DE-60112,21013-DE-60112
5163,variation,5159,21013-DE-60122,21013-DE-60122
5164,variation,5159,21013-DE-60212,21013-DE-60212
5165,variation,5159,21013-DE-60213,21013-DE-60213
5166,variation,5159,21013-DE-60222,21013-DE-60222
5167,variation,5159,21013-DE-60223,21013-DE-60223
5168,variation,5159,21013-FR,21013-FR
5169,variation,5159,21013-FR-60110,21013-FR-60110
5170,variation,5159,21013-FR-60112,21013-FR-60112
5171,variation,5159,21013-FR-60122,21013-FR-60122
5172,variation,5159,21013-FR-60212,21013-FR-60212
5173,variation,5159,21013-FR-60213,21013-FR-60213
5174,variation,5159,21013-FR-60222,21013-FR-60222
5175,variation,5159,21013-FR-60223,21013-FR-60223
5176,variation,5159,21013-UK,21013-UK
5177,variation,5159,21013-UK-60110,21013-UK-60110
5178,variation,5159,21013-UK-60112,21013-UK-60112
5179,variation,5159,21013-UK-60122,21013-UK-60122
5180,variation,5159,21013-UK-60212,21013-UK-60212
5181,variation,5159,21013-UK-60213,21013-UK-60213
5182,variation,5159,21013-UK-60222,21013-UK-60222
5183,variation,5159,21013-UK-60223,21013-UK-60223
5184,variation,5159,0654B-XA00003-S-DK,20013-DK
5186,variation,5185,21014-DE,21014-DE
5187,variation,5185,21014-DE-60110,21014-DE-60110
5188,variation,5185,21014-DE-60112,21014-DE-60112
5189,variation,5185,21014-DE-60122,21014-DE-60122
5190,variation,5185,21014-DE-60212,21014-DE-60212
5191,variation,5185,21014-DE-60213,21014-DE-60213
5192,variation,5185,21014-DE-60222,21014-DE-60222
5193,variation,5185,21014-DE-60223,21014-DE-60223
5194,variation,5185,21014-FR,21014-FR
5195,variation,5185,21014-FR-60110,21014-FR-60110
5196,variation,5185,21014-FR-60112,21014-FR-60112
5197,variation,5185,21014-FR-60122,21014-FR-60122
5198,variation,5185,21014-FR-60212,21014-FR-60212
5199,variation,5185,21014-FR-60213,21014-FR-60213
5200,variation,5185,21014-FR-60222,21014-FR-60222
5201,variation,5185,21014-FR-60223,21014-FR-60223
5202,variation,5185,21014-UK,21014-UK
5203,variation,5185,21014-UK-60110,21014-UK-60110
5204,variation,5185,21014-UK-60112,21014-UK-60112
5205,variation,5185,21014-UK-60122,21014-UK-60122
5206,variation,5185,21014-UK-60212,21014-UK-60212
5207,variation,5185,21014-UK-60213,21014-UK-60213
5208,variation,5185,21014-UK-60222,21014-UK-60222
5209,variation,5185,21014-UK-60223,21014-UK-60223
5216,variation,1908,10681,10681
5217,variation,1908,10703,10703
5218,variation,1600,10144,10144
5219,variation,1600,10144-60110,10144-60110
5220,variation,1600,10144-60112,10144-60112
5221,variation,1600,10144-60122,10144-60122
5222,variation,1600,10144-60212,10144-60212
5223,variation,1600,10144-60213,10144-60213
5224,variation,1600,10144-60222,10144-60222
5225,variation,1600,10144-60223,10144-60223
5226,variation,1600,10144-CZ,10144-CZ
5227,variation,1600,10144-CZ-60110,10144-CZ-60110
5228,variation,1600,10144-CZ-60112,10144-CZ-60112
5229,variation,1600,10144-CZ-60122,10144-CZ-60122
5230,variation,1600,10144-CZ-60212,10144-CZ-60212
5231,variation,1600,10144-CZ-60213,10144-CZ-60213
5232,variation,1600,10144-CZ-60222,10144-CZ-60222
5233,variation,1600,10144-CZ-60223,10144-CZ-60223
5234,variation,1600,10144-DE,10144-DE
5235,variation,1600,10144-DE-60110,10144-DE-60110
5236,variation,1600,10144-DE-60112,10144-DE-60112
5237,variation,1600,10144-DE-60122,10144-DE-60122
5238,variation,1600,10144-DE-60212,10144-DE-60212
5239,variation,1600,10144-DE-60213,10144-DE-60213
5240,variation,1600,10144-DE-60222,10144-DE-60222
5241,variation,1600,10144-DE-60223,10144-DE-60223
5242,variation,1600,10144-ES,10144-ES
5243,variation,1600,10144-ES-60110,10144-ES-60110
5244,variation,1600,10144-ES-60112,10144-ES-60112
5245,variation,1600,10144-ES-60122,10144-ES-60122
5246,variation,1600,10144-ES-60212,10144-ES-60212
5247,variation,1600,10144-ES-60213,10144-ES-60213
5248,variation,1600,10144-ES-60222,10144-ES-60222
5249,variation,1600,10144-ES-60223,10144-ES-60223
5250,variation,1600,10144-FIN,10144-FIN
5251,variation,1600,10144-FIN-60110,10144-FIN-60110
5252,variation,1600,10144-FIN-60112,10144-FIN-60112
5253,variation,1600,10144-FIN-60122,10144-FIN-60122
5254,variation,1600,10144-FIN-60212,10144-FIN-60212
5255,variation,1600,10144-FIN-60213,10144-FIN-60213
5256,variation,1600,10144-FIN-60222,10144-FIN-60222
5257,variation,1600,10144-FIN-60223,10144-FIN-60223
5258,variation,1600,10144-NO,10144-NO
5259,variation,1600,10144-NO-60110,10144-NO-60110
5260,variation,1600,10144-NO-60112,10144-NO-60112
5261,variation,1600,10144-NO-60122,10144-NO-60122
5262,variation,1600,10144-NO-60212,10144-NO-60212
5263,variation,1600,10144-NO-60213,10144-NO-60213
5264,variation,1600,10144-NO-60222,10144-NO-60222
5265,variation,1600,10144-NO-60223,10144-NO-60223
5266,variation,1600,10144-PL,10144-PL
5267,variation,1600,10144-PL-60110,10144-PL-60110
5268,variation,1600,10144-PL-60112,10144-PL-60112
5269,variation,1600,10144-PL-60122,10144-PL-60122
5270,variation,1600,10144-PL-60212,10144-PL-60212
5271,variation,1600,10144-PL-60213,10144-PL-60213
5272,variation,1600,10144-PL-60222,10144-PL-60222
5273,variation,1600,10144-PL-60223,10144-PL-60223
5274,variation,1600,10144-SE,10144-SE
5275,variation,1600,10144-SE-60110,10144-SE-60110
5276,variation,1600,10144-SE-60112,10144-SE-60112
5277,variation,1600,10144-SE-60122,10144-SE-60122
5278,variation,1600,10144-SE-60212,10144-SE-60212
5279,variation,1600,10144-SE-60213,10144-SE-60213
5280,variation,1600,10144-SE-60222,10144-SE-60222
5281,variation,1600,10144-SE-60223,10144-SE-60223
5282,variation,1600,10144-UK,10144-UK
5283,variation,1600,10144-UK-60110,10144-UK-60110
5284,variation,1600,10144-UK-60112,10144-UK-60112
5285,variation,1600,10144-UK-60122,10144-UK-60122
5286,variation,1600,10144-UK-60212,10144-UK-60212
5287,variation,1600,10144-UK-60213,10144-UK-60213
5288,variation,1600,10144-UK-60222,10144-UK-60222
5289,variation,1600,10144-UK-60223,10144-UK-60223
5290,variation,1600,10144-FR,10144-FR
5291,variation,1600,10144-FR-60110,10144-FR-60110
5292,variation,1600,10144-FR-60112,10144-FR-60112
5293,variation,1600,10144-FR-60122,10144-FR-60122
5294,variation,1600,10144-FR-60212,10144-FR-60212
5295,variation,1600,10144-FR-60213,10144-FR-60213
5296,variation,1600,10144-FR-60222,10144-FR-60222
5297,variation,1600,10144-FR-60223,10144-FR-60223
5298,variation,1822,11145-60110,11145-60110
5299,variation,1822,11145-60112,11145-60112
5300,variation,1822,11145-60122,11145-60122
5301,variation,1822,11145-60212,11145-60212
5302,variation,1822,11145-60213,11145-60213
5303,variation,1822,11145-60222,11145-60222
5304,variation,1822,11145-60223,11145-60223
5305,variation,1822,11145-DK,11145-DK
5306,variation,1822,11145-DK-60110,11145-DK-60110
5307,variation,1822,11145-DK-60112,11145-DK-60112
5308,variation,1822,11145-DK-60122,11145-DK-60122
5309,variation,1822,11145-DK-60212,11145-DK-60212
5310,variation,1822,11145-DK-60213,11145-DK-60213
5311,variation,1822,11145-DK-60222,11145-DK-60222
5312,variation,1822,11145-DK-60223,11145-DK-60223
5313,variation,1822,11145-DE-60110,11145-DE-60110
5314,variation,1822,11145-DE-60112,11145-DE-60112
5315,variation,1822,11145-DE-60122,11145-DE-60122
5316,variation,1822,11145-DE-60212,11145-DE-60212
5317,variation,1822,11145-DE-60213,11145-DE-60213
5318,variation,1822,11145-DE-60222,11145-DE-60222
5319,variation,1822,11145-DE-60223,11145-DE-60223
5320,variation,1822,11145-EN-60110,11145-EN-60110
5321,variation,1822,11145-EN-60112,11145-EN-60112
5322,variation,1822,11145-EN-60122,11145-EN-60122
5323,variation,1822,11145-EN-60212,11145-EN-60212
5324,variation,1822,11145-EN-60213,11145-EN-60213
5325,variation,1822,11145-EN-60222,11145-EN-60222
5326,variation,1822,11145-EN-60223,11145-EN-60223
5327,variation,1822,11145-ES-60110,11145-ES-60110
5328,variation,1822,11145-ES-60112,11145-ES-60112
5329,variation,1822,11145-ES-60122,11145-ES-60122
5330,variation,1822,11145-ES-60212,11145-ES-60212
5331,variation,1822,11145-ES-60213,11145-ES-60213
5332,variation,1822,11145-ES-60222,11145-ES-60222
5333,variation,1822,11145-ES-60223,11145-ES-60223
5334,variation,1822,11145-FR-60110,11145-FR-60110
5335,variation,1822,11145-FR-60112,11145-FR-60112
5336,variation,1822,11145-FR-60122,11145-FR-60122
5337,variation,1822,11145-FR-60212,11145-FR-60212
5338,variation,1822,11145-FR-60213,11145-FR-60213
5339,variation,1822,11145-FR-60222,11145-FR-60222
5340,variation,1822,11145-FR-60223,11145-FR-60223
5341,variation,1822,11145-GR-60110,11145-GR-60110
5342,variation,1822,11145-GR-60112,11145-GR-60112
5343,variation,1822,11145-GR-60122,11145-GR-60122
5344,variation,1822,11145-GR-60212,11145-GR-60212
5345,variation,1822,11145-GR-60213,11145-GR-60213
5346,variation,1822,11145-GR-60222,11145-GR-60222
5347,variation,1822,11145-GR-60223,11145-GR-60223
5348,variation,1822,11145-IT,11145-IT
5349,variation,1822,11145-IT-60110,11145-IT-60110
5350,variation,1822,11145-IT-60112,11145-IT-60112
5351,variation,1822,11145-IT-60122,11145-IT-60122
5352,variation,1822,11145-IT-60212,11145-IT-60212
5353,variation,1822,11145-IT-60213,11145-IT-60213
5354,variation,1822,11145-IT-60222,11145-IT-60222
5355,variation,1822,11145-IT-60223,11145-IT-60223
5356,variation,1822,11145-NO,11145-NO
5357,variation,1822,11145-NO-60110,11145-NO-60110
5358,variation,1822,11145-NO-60112,11145-NO-60112
5359,variation,1822,11145-NO-60122,11145-NO-60122
5360,variation,1822,11145-NO-60212,11145-NO-60212
5361,variation,1822,11145-NO-60213,11145-NO-60213
5362,variation,1822,11145-NO-60222,11145-NO-60222
5363,variation,1822,11145-NO-60223,11145-NO-60223
5364,variation,1822,11145NO2,11145NO2
5365,variation,1822,11145NO2-60110,11145NO2-60110
5366,variation,1822,11145NO2-60112,11145NO2-60112
5367,variation,1822,11145NO2-60122,11145NO2-60122
5368,variation,1822,11145NO2-60212,11145NO2-60212
5369,variation,1822,11145NO2-60213,11145NO2-60213
5370,variation,1822,11145NO2-60222,11145NO2-60222
5371,variation,1822,11145NO2-60223,11145NO2-60223
5372,variation,1822,11145-PL-60110,11145-PL-60110
5373,variation,1822,11145-PL-60112,11145-PL-60112
5374,variation,1822,11145-PL-60122,11145-PL-60122
5375,variation,1822,11145-PL-60212,11145-PL-60212
5376,variation,1822,11145-PL-60213,11145-PL-60213
5377,variation,1822,11145-PL-60222,11145-PL-60222
5378,variation,1822,11145-PL-60223,11145-PL-60223
5379,variation,1822,11145-PT-60110,11145-PT-60110
5380,variation,1822,11145-PT-60112,11145-PT-60112
5381,variation,1822,11145-PT-60122,11145-PT-60122
5382,variation,1822,11145-PT-60212,11145-PT-60212
5383,variation,1822,11145-PT-60213,11145-PT-60213
5384,variation,1822,11145-PT-60222,11145-PT-60222
5385,variation,1822,11145-PT-60223,11145-PT-60223
5386,variation,1822,11145-SE-60110,11145-SE-60110
5387,variation,1822,11145-SE-60112,11145-SE-60112
5388,variation,1822,11145-SE-60122,11145-SE-60122
5389,variation,1822,11145-SE-60212,11145-SE-60212
5390,variation,1822,11145-SE-60213,11145-SE-60213
5391,variation,1822,11145-SE-60222,11145-SE-60222
5392,variation,1822,11145-SE-60223,11145-SE-60223
5394,variation,1822,11145-EN,11145-EN
5395,variation,1822,11145-FR,11145-FR
5396,variation,1822,11145-DE,11145-DE
5397,variation,1822,11145-GR,11145-GR
5398,variation,1822,11145-PL,11145-PL
5399,variation,1822,11145-PT,11145-PT
5400,variation,1822,11145-ES,11145-ES
5401,variation,1822,11145-SE,11145-SE
5402,variation,1822,11145,11145
5403,variation,2971,11111,11111
5404,variation,2971,11111-60110,11111-60110
5405,variation,2971,11111-60112,11111-60112
5406,variation,2971,11111-60122,11111-60122
5407,variation,2971,11111-60213,11111-60213
5408,variation,2971,11111-60222,11111-60222
5409,variation,2971,11111-60223,11111-60223
5411,variation,2971,11112,11112
5412,variation,2971,11112-60110,11112-60110
5413,variation,2971,11112-60112,11112-60112
5414,variation,2971,11112-60122,11112-60122
5415,variation,2971,11112-60213,11112-60213
5416,variation,2971,11112-60222,11112-60222
5417,variation,2971,11112-60223,11112-60223
5419,variation,2971,11113,11113
5420,variation,2971,11113-60110,11113-60110
5421,variation,2971,11113-60112,11113-60112
5422,variation,2971,11113-60122,11113-60122
5423,variation,2971,11113-60213,11113-60213
5424,variation,2971,11113-60222,11113-60222
5425,variation,2971,11113-60223,11113-60223
5427,variation,2971,11114,11114
5428,variation,2971,11114-60110,11114-60110
5429,variation,2971,11114-60112,11114-60112
5430,variation,2971,11114-60122,11114-60122
5431,variation,2971,11114-60213,11114-60213
5432,variation,2971,11114-60222,11114-60222
5433,variation,2971,11114-60223,11114-60223
5435,variation,2971,11117,11117
5436,variation,2971,11117-60110,11117-60110
5437,variation,2971,11117-60112,11117-60112
5438,variation,2971,11117-60122,11117-60122
5439,variation,2971,11117-60213,11117-60213
5440,variation,2971,11117-60222,11117-60222
5441,variation,2971,11117-60223,11117-60223
5443,variation,2976,11121,11121
5444,variation,2976,11121-60110,11121-60110
5445,variation,2976,11121-60112,11121-60112
5446,variation,2976,11121-60122,11121-60122
5447,variation,2976,11121-60213,11121-60213
5448,variation,2976,11121-60222,11121-60222
5449,variation,2976,11121-60223,11121-60223
5451,variation,2976,11122,11122
5452,variation,2976,11122-60110,11122-60110
5453,variation,2976,11122-60112,11122-60112
5454,variation,2976,11122-60122,11122-60122
5455,variation,2976,11122-60213,11122-60213
5456,variation,2976,11122-60222,11122-60222
5457,variation,2976,11122-60223,11122-60223
5459,variation,2976,11123,11123
5460,variation,2976,11123-60110,11123-60110
5461,variation,2976,11123-60112,11123-60112
5462,variation,2976,11123-60122,11123-60122
5463,variation,2976,11123-60213,11123-60213
5464,variation,2976,11123-60222,11123-60222
5465,variation,2976,11123-60223,11123-60223
5467,variation,2976,11124,11124
5468,variation,2976,11124-60110,11124-60110
5469,variation,2976,11124-60112,11124-60112
5470,variation,2976,11124-60122,11124-60122
5471,variation,2976,11124-60213,11124-60213
5472,variation,2976,11124-60222,11124-60222
5473,variation,2976,11124-60223,11124-60223
5475,variation,2976,11127,11127
5476,variation,2976,11127-60110,11127-60110
5477,variation,2976,11127-60112,11127-60112
5478,variation,2976,11127-60122,11127-60122
5479,variation,2976,11127-60213,11127-60213
5480,variation,2976,11127-60222,11127-60222
5481,variation,2976,11127-60223,11127-60223
5483,variation,2981,11131,11131
5484,variation,2981,11131-60110,11131-60110
5485,variation,2981,11131-60112,11131-60112
5486,variation,2981,11131-60122,11131-60122
5487,variation,2981,11131-60213,11131-60213
5488,variation,2981,11131-60222,11131-60222
5489,variation,2981,11131-60223,11131-60223
5491,variation,2981,11132,11132
5492,variation,2981,11132-60110,11132-60110
5493,variation,2981,11132-60112,11132-60112
5494,variation,2981,11132-60122,11132-60122
5495,variation,2981,11132-60213,11132-60213
5496,variation,2981,11132-60222,11132-60222
5497,variation,2981,11132-60223,11132-60223
5499,variation,2981,11133,11133
5500,variation,2981,11133-60110,11133-60110
5501,variation,2981,11133-60112,11133-60112
5502,variation,2981,11133-60122,11133-60122
5503,variation,2981,11133-60213,11133-60213
5504,variation,2981,11133-60222,11133-60222
5505,variation,2981,11133-60223,11133-60223
5507,variation,2981,11134,11134
5508,variation,2981,11134-60110,11134-60110
5509,variation,2981,11134-60112,11134-60112
5510,variation,2981,11134-60122,11134-60122
5511,variation,2981,11134-60213,11134-60213
5512,variation,2981,11134-60222,11134-60222
5513,variation,2981,11134-60223,11134-60223
5515,variation,2981,11137,11137
5516,variation,2981,11137-60110,11137-60110
5517,variation,2981,11137-60112,11137-60112
5518,variation,2981,11137-60122,11137-60122
5519,variation,2981,11137-60213,11137-60213
5520,variation,2981,11137-60222,11137-60222
